event,site,white,white_elo,black,black_elo,result,termination,time_control,opening,moves
Rated Bullet game,https://lichess.org/iuo1q5g2,khan,955,fil77,1400,0-1,Time forfeit,120+0,Reti Opening,1. Nf3 d5 2. Na3 c5 3. c4 d4 4. d3 f6 5. Bd2 e5 6. e4 Bd6 7. Qa4+ Bd7 8. Qb3 b6 9. Nb5 Nc6 10. Nxd6+ Ke7 11. Nb7 Qc7 12. Nxc5 bxc5 13. Be2 Rb8 14. Qa3 Nh6 15. Qxc5+ Qd6 16. Qxd6+ Kxd6 17. O-O Ke7 18. b3 Nb4 19. Bxb4+ Rxb4 20. a3 Rxb3 21. Bd1 Rxd3 22. a4 Rc3 23. a5 Rxc4 24. Ba4 Bxa4 25. Rfd1 Bxd1 26. Rxd1 Rhc8 27. g3 Rc1 28. Re1 R1c5 29. Rb1 Rxa5 30. Rb7+ Kf8 31. Nh4 Nf7 32. Nf5 g6 33. Ne7 Rc1+ 34. Kg2 Raa1 35. Rb8+ Kg7 36. Nd5 Rg1+ 37. Kh3 Ra2
Rated Bullet game,https://lichess.org/2gih6dhz,fil77,1402,Beovulf,1500,1-0,Time forfeit,120+0,Englund Gambit,1. d4 e5 2. f3 d5 3. dxe5 Nc6 4. c3 Nxe5 5. f4 Nc4 6. e4 Nf6 7. e5 Ne4 8. Bxc4 dxc4 9. Qxd8+ Kxd8 10. Nd2 Nxd2 11. Bxd2 Bc5 12. O-O-O Bg4 13. Nf3 Kc8 14. Be3 Kb8 15. Bxc5 Bxf3 16. gxf3 b6 17. Be7 Kb7 18. Bb4 Rad8 19. Rxd8 Rxd8 20. Rd1 Rxd1+ 21. Kxd1
Rated Bullet game,https://lichess.org/7cx9qlo8,fil77,1412,Aquatica,1434,1-0,Normal,120+0,Queen's Pawn Game,1. d4 d5 2. f3 Nc6 3. h4 Bf5 4. g4 Bg6 5. h5
Rated Bullet game,https://lichess.org/pfq00blz,fil77,1426,emad66,1682,0-1,Time forfeit,120+0,Paleface Attack,1. d4 Nf6 2. f3 g6 3. h4 Bg7 4. g4 O-O 5. g5 Ne8 6. e4 d6 7. c3 e5 8. d5 Nd7 9. f4 f5 10. Bd3 fxe4 11. Bxe4 exf4 12. Qd3 Ne5 13. Qc2 Bg4 14. Nf3 Bxf3 15. Qf2 Bxe4 16. Nd2 Nd3+ 17. Kd1 Nxf2+ 18. Ke2 Bxh1 19. Nf3 Bxf3+ 20. Kf1 Nd3 21. Be3 fxe3 22. Re1 Bd1+ 23. Kg1 Qd7 24. Re2 Qg4+
Rated Bullet game,https://lichess.org/q91awn65,fil77,1421,ResidentEvil,1590,0-1,Time forfeit,120+0,Queen's Pawn Game,1. d4 d5 2. f3 e6 3. h4 Nf6 4. g4 b6 5. g5 Ng8 6. e4 c6 7. e5 Nd7 8. f4 Qc7 9. Bd3 c5 10. Be3 c4 11. Be2 b5 12. c3 Nb6 13. Nd2 a5 14. Ndf3 b4 15. Bd2 Na4 16. b3 Nb6 17. h5 Ne7 18. g6 fxg6 19. hxg6 h6 20. Nh4 Nf5 21. Nxf5 exf5 22. Qc2 Be6 23. Bf1 Qd7 24. Rh5 Ke7 25. Bh3 Qe8 26. Bxf5 Bxf5 27. Qxf5 Ra6 28. Nf3 Nd7 29. Nh4 Kd8 30. Qg4 Be7 31. Nf5 Kc8 32. Nxg7 Qf8 33. Nf5 Re6 34. Nd6+ Bxd6 35. O-O-O Be7 36. f5 Nxe5 37. Qf4 Nd3+
Rated Bullet game,https://lichess.org/qs384bxh,fil77,1414,WhatAreuDoing,1500,1-0,Normal,120+0,Paleface Attack,1. d4 Nf6 2. f3 d5 3. h4 e6 4. g4 c5 5. g5 Nfd7 6. e4 cxd4 7. Qxd4 Nc6 8. Qd1 d4 9. c3 e5 10. f4 Bc5 11. Be2 O-O 12. h5 Qc7 13. h6 g6 14. Bh5 exf4 15. Nf3 Nde5 16. Nh4 f3 17. Nxf3 Nxf3+ 18. Qxf3 Ne5 19. Qf6 Nf3+ 20. Kd1 Rd8 21. Qg7#
Rated Bullet game,https://lichess.org/lvjgs4vc,fil77,1424,LLALALALALALALALALAL,1500,1-0,Time forfeit,120+0,Paleface Attack,1. d4 Nf6 2. f3 d5 3. h4 e6 4. g4 c6 5. g5 Nfd7 6. e4 f6 7. e5 fxe5 8. dxe5 Bc5 9. f4 Nb6 10. Nf3 Qc7 11. Bd3 Bd7 12. h5 Na6 13. h6 O-O-O 14. hxg7 Rhg8 15. Rxh7 Nb4 16. Bg6 Be8 17. Nh4 Bxg6 18. Nxg6 Rxg7 19. Rxg7 Qxg7 20. Qh5 Nc4 21. c3 Nc2+ 22. Kf1 Nxa1 23. Nd2 Nxd2+ 24. Bxd2 Nc2 25. b4 Bb6 26. a4 a6 27. a5 Ba7 28. Ke2 d4 29. c4 d3+ 30. Kd1 Nd4 31. c5 Rg8 32. Be3 Qxg6 33. Qxg6 Rxg6 34. Bxd4 Rg8 35. Kd2 Rd8 36. Kxd3 b6 37. cxb6 Bb8 38. Kc3 Kd7 39. Bc5 Ke8 40. Bd6 Kf7 41. Bc5 Kg6 42. Bd4 Kf5 43. Be3 Rd5 44. Kc4
Rated Bullet game,https://lichess.org/y2fgk9zf,fil77,1434,amirrafie569,1489,0-1,Normal,120+0,Horwitz Defense,1. d4 e6 2. f3 c5 3. e4 cxd4 4. Qxd4 Nc6 5. Qd1 Nf6 6. c3 d6 7. Bd3 Be7 8. Be3 O-O 9. Nd2 a6 10. f4 b5 11. Ngf3 e5 12. fxe5 Nxe5 13. Nxe5 dxe5 14. Nf3 Ng4 15. Bd2 Qxd3 16. Qe2 Qxe2+ 17. Kxe2 f5 18. h3 Nh6 19. exf5 Bxf5 20. Bxh6 gxh6 21. Rhe1 Bf6 22. Kf2 Rad8 23. Kg1 e4 24. Nd4 Bxd4+ 25. cxd4 Rxd4 26. Rad1 Rxd1 27. Rxd1 e3 28. Kf1 Re8 29. Ke2 Bg6 30. Rd4 Bh5+ 31. Kd3 e2 32. g4 e1=Q 33. gxh5 Qe3+
Rated Bullet game,https://lichess.org/fhicr36m,fil77,1423,Norb,1451,1-0,Normal,120+0,Caro-Kann Defense: Maroczy Variation,1. d4 c6 2. f3 d5 3. e4 b6 4. e5 Bf5 5. f4 e6 6. Nf3 Bb4+ 7. c3 Ba5 8. Bd3 b5 9. Bxf5 exf5 10. Ng5 Ne7 11. Qh5 g6 12. Qh6 b4 13. Qg7 Rg8 14. Qxf7+ Kd7 15. Ne6 Qc8 16. Nc5+ Kd8 17. Qxh7 bxc3 18. Nxc3 Bxc3+ 19. bxc3 Qc7 20. O-O Qa5 21. Bd2 Na6 22. Ne6+ Ke8 23. Ng7+ Kf8 24. Ne6+ Ke8 25. Rab1 Nc7 26. Rb7 Nxe6 27. Rfb1 Nxf4 28. Rb8+ Rxb8 29. Rxb8+ Qd8 30. Rxd8+ Kxd8 31. Qf7 Ne2+ 32. Kf1 Nxc3 33. Bxc3 Kd7 34. Bb4 Rb8 35. Qxe7+ Kc8 36. Bd6 Rb1+ 37. Kf2 Rb2+ 38. Kg3 Rxa2 39. Kh4 Rxg2 40. Qc7#
Rated Bullet game,https://lichess.org/euqxa9eg,fil77,1437,Ardeshirpour1,1573,0-1,Time forfeit,120+0,Queen's Pawn,1. d4 d6 2. f3 e6 3. e4 f6 4. c3 g6 5. Bd3 Bg7 6. Be3 Ne7 7. Nd2 O-O 8. f4 c6 9. g4 e5 10. h4 d5 11. Qc2 Bxg4 12. Be2 Bxe2 13. Nxe2 dxe4 14. Qxe4 f5 15. Qd3 e4 16. Qc2 Nd5 17. Bf2 e3 18. Bxe3 Nxe3 19. Qd3 Re8 20. Nf1 Ng4 21. Qg3 Qd5 22. Nh2 Qxh1+ 23. Qg1 Qxg1+ 24. Nf1 Qh2 25. Kd2 Qxe2+
Rated Bullet game,https://lichess.org/svlc0ms6,fil77,1429,tkngrafik,1673,0-1,Normal,120+0,Horwitz Defense,1. d4 e6 2. f3 Ne7 3. e4 g6 4. e5 Bg7 5. f4 O-O 6. Nf3 d6 7. Bd3 dxe5 8. fxe5 c5 9. c3 cxd4 10. Nxd4 Nbc6 11. Nb5 Nxe5 12. Bf4 Nxd3+
Rated Bullet game,https://lichess.org/yua6t1kw,fil77,1424,veloo,1500,1-0,Normal,120+0,English Defense #2,1. d4 b6 2. f3 Bb7 3. e4 a6 4. c3 Nc6 5. Bd3 a5 6. Be3 g6 7. Nd2 Bg7 8. Qc2 h6 9. e5 e6 10. f4 h5 11. Ngf3 Nh6 12. Bxg6 fxg6 13. Qxg6+ Kf8 14. Ng5 Qb8 15. Ndf3 Ne7 16. Qd3 Nef5 17. Bf2 Bc8 18. Nh4 Nxh4 19. Bxh4 Nf5 20. Bf2 a4 21. O-O-O b5 22. Rdg1 c6 23. g4 Nh6 24. gxh5 Ng4 25. Rxg4 Bh6 26. Be3 Bb7 27. Nh3 Qe8 28. Rg6 Rg8 29. Rhg1 Rg7 30. f5 exf5 31. Qxf5+ Rf7 32. Qg4 Ke7 33. Rxh6 Qf8 34. Bg5+ Ke8 35. Rd6 Rf1+ 36. Kc2 Rxg1 37. Nxg1 Rc8 38. Qxd7#
Rated Bullet game,https://lichess.org/6it1qb8m,fil77,1433,BRBRBR1995,1500,1-0,Normal,120+0,Englund Gambit,1. d4 e5 2. f3 Nc6 3. d5 Nd4 4. e4 Bc5 5. Ne2 Nf6 6. Nxd4 Bxd4 7. Qe2 d6 8. c3 Bc5 9. Be3 c6 10. Bxc5 dxc5 11. Qc4 cxd5 12. Qxc5 dxe4 13. Qxe5+ Qe7 14. Qxe7+ Kxe7 15. fxe4 Nxe4 16. Bd3 Re8 17. Bxe4 Kf8 18. Nd2 Bf5 19. O-O-O Bxe4 20. Nxe4 Rxe4 21. Rde1 Ra4 22. a3 Rc8 23. Rd1 Rg4 24. g3 Re8 25. Rd7 Re2 26. Rxb7 a6 27. Rd1 Rg6 28. Rd8+ Re8 29. Rdd7 Rf6 30. Ra7 Rf1+ 31. Kc2 Re2+ 32. Kb3 Rb1 33. Rxf7+ Ke8 34. Rxg7 Rbxb2+ 35. Ka4 Ra2 36. Rg8#
Rated Bullet game,https://lichess.org/n7kecjt2,fil77,1443,pidikanac,1574,0-1,Time forfeit,120+0,Dutch Defense,1. d4 f5 2. f3 g6 3. g4 fxg4 4. fxg4 e6 5. h4 d6 6. Nf3 Nc6 7. e4 Bd7 8. c3 Qe7 9. e5 d5 10. g5 O-O-O 11. Bd3 Qf7 12. Be3 Nge7 13. Nbd2 Nf5 14. Bf2 Kb8 15. Qe2 Nce7 16. c4 Rc8 17. cxd5 Nxd5 18. Nc4 Nf4 19. Qf1 b5 20. Na5 c6 21. d5 Bb4+ 22. Kd1 Bxa5 23. d6 Qg7 24. Bc5 Rhf8 25. Qf2 Be8 26. Bxa7+ Qxa7 27. Qxa7+ Kxa7 28. Bxf5 Rxf5 29. Nd4 Rxe5 30. Kc2 Rd5 31. Rad1 Rxd6 32. Rhf1 e5 33. Nb3 Rxd1 34. Rxd1 Bb6 35. Rd6 Kb7 36. Rf6 Nd5
Rated Bullet game,https://lichess.org/kh7ciaal,fil77,1435,33322211133333,1500,0-1,Normal,120+0,Paleface Attack,1. d4 Nf6 2. f3 d5 3. h4 h5 4. g4 hxg4 5. fxg4 Nxg4 6. e4 Nf6 7. e5 Nfd7 8. Nf3 e6 9. Bf4 c5 10. c3 cxd4 11. Qxd4 Nc6 12. Qd1 d4 13. Nxd4 Nxd4 14. Qxd4 Bc5 15. Qd2 O-O 16. Be3 Qc7 17. Bxc5 Qxc5 18. Qd4 Qxe5+ 19. Be2 Qg3+ 20. Kd1 Nf6 21. Qg1 Qd6+ 22. Nd2 b6 23. Kc2 Bb7 24. Rh2 Be4+ 25. Kc1 Rad8 26. Nxe4 Nxe4 27. Bf3 Qf4+ 28. Kc2 Rd2+ 29. Kb3 Nc5+ 30. Ka3 Qa4#
Rated Bullet game,https://lichess.org/57jjz014,fil77,1428,s-n-e-g,1331,1/2-1/2,Normal,120+0,Queen's Pawn,1. d4 d6 2. f3 Nf6 3. h4 Nc6 4. g4 e5 5. g5 Nd7 6. d5 Ne7 7. e4 f6 8. c3 fxg5 9. Bxg5 h6 10. Qd2 hxg5 11. Qxg5 Nc5 12. Nd2 Qd7 13. Bh3 Qd8 14. Bf5 Bxf5 15. exf5 Qd7 16. O-O-O O-O-O 17. f6 gxf6 18. Qxf6 Bg7 19. Qxg7 Nxd5 20. Qg2 Nd3+ 21. Kb1 Qb5 22. b3 Nxc3+ 23. Ka1 Nxd1 24. Nc4 d5 25. Nh3 dxc4 26. Rxd1 Nc5 27. Rb1 cxb3 28. Ng5 b2+ 29. Rxb2 Qd3 30. Qc2 Qxc2 31. Rxc2 Nd3 32. Rd2 Nb4 33. Rb2 a5 34. Ne6 Rd1+ 35. Rb1 Rxb1+ 36. Kxb1 Re8 37. Kb2 Rxe6 38. Kb3 Rf6 39. a3 b6 40. a4 Rxf3+ 41. Kc4 Rh3 42. Kb5 Rxh4
Rated Bullet game,https://lichess.org/hoiw0qm4,fil77,1425,s-n-e-g,1339,0-1,Time forfeit,120+0,Queen's Pawn,1. d4 d6 2. f3 Nc6 3. e4 e5 4. c3 exd4 5. cxd4 Nf6 6. d5 Ne7 7. Bg5 h6 8. Bxf6 gxf6 9. Bd3 Rg8 10. Qe2 c6 11. Qf2 cxd5 12. Nd2 dxe4 13. Bxe4 d5 14. Bd3 Bf5 15. Bb5+ Bd7 16. Qc5 Nc8 17. Qxd5 Bxb5 18. Qxb5+ Qd7 19. Qe2+ Qe7 20. Qxe7+ Nxe7 21. O-O-O O-O-O 22. Kb1 Kb8 23. Rc1 Rc8 24. Rxc8+ Nxc8 25. Ne2 Bb4 26. Nc4 Rxg2 27. Nf4 Rf2 28. Nd3 Be7 29. Nxf2 Nd6 30. Nxd6 Bxd6 31. Ne4 Be7 32. Rd1 Kc7 33. Rc1+ Kb6 34. a3 a6 35. b4 f5 36. Nc5 Bf6 37. Nd7+ Ka7 38. Nxf6 Kb6 39. Nd5+ Kb5 40. Ne7 Ka4 41. Nxf5 Kb5 42. Nxh6 Ka4 43. Nxf7 Kb5 44. Nd8 Kb6 45. Nf7 Ka7 46. Ne5 Kb6 47. f4 a5 48. f5 axb4 49. f6 bxa3 50. f7 Kb5 51. f8=Q Ka4 52. Qf4+ Ka5 53. Rc5+ Ka6 54. Qf6+ Ka7 55. Nd7 b6 56. Nxb6 Kb8
Rated Bullet game,https://lichess.org/lt25rat9,fil77,1410,trayno,1120,1-0,Time forfeit,120+0,Queen's Pawn Game,1. d4 d5 2. f3 Nf6 3. h4 Nc6 4. g4 h6 5. g5 hxg5 6. Bxg5 e5 7. Bxf6 Qxf6 8. e4 dxe4 9. fxe4 exd4 10. c3 dxc3 11. Nxc3 Nd4 12. Nge2 Nf3+ 13. Kf2 Nd4+ 14. Ke3 Bc5 15. Kd3 Qf3+ 16. Kd2
Rated Bullet game,https://lichess.org/ks3jnpz1,fil77,1414,Backtrackfire,1081,1-0,Normal,120+0,Queen's Pawn Game,1. d4 d5 2. f3 Be6 3. e4 f6 4. e5 fxe5 5. dxe5 g6 6. f4 Bh6 7. Nf3 Nc6 8. Be3 Na5 9. Bd3 Nc6 10. c3 Qd7 11. Nbd2 b5 12. Bxb5 Rb8 13. Qe2 a6 14. Bxa6 Rxb2 15. O-O Na5 16. a4 Nc4 17. Bb5 Rxd2 18. Bxd7+ Kxd7 19. Bxd2 Nxd2 20. Qxd2
Rated Bullet game,https://lichess.org/85vvtpgw,fil77,1417,patrimpas,1623,0-1,Time forfeit,120+0,Paleface Attack,1. d4 Nf6 2. f3 d5 3. h4 g6 4. g4 Bg7 5. g5 Nh5 6. e4 dxe4 7. fxe4 c5 8. d5 Qa5+ 9. c3 Nd7 10. Be2 Ng3 11. Rh2 Ne5 12. Bf4 Nxe2 13. Qxe2 Bg4 14. Qf1 Qb6 15. Nd2 Qxb2 16. Rb1 Qxc3 17. Qb5+ Kf8 18. Rb3 Qc1+ 19. Kf2 c4 20. Rb4 Nd3+ 21. Kg3 Qxg1+ 22. Rg2 Qe1+ 23. Rf2 Nxf2
Rated Bullet game,https://lichess.org/72qagtb9,fil77,1411,nascto,1452,1/2-1/2,Normal,120+0,Queen's Pawn Game,1. d4 d5 2. f3 e6 3. h4 Nf6 4. g4 Be7 5. g5 Nfd7 6. e4 b6 7. e5 Bb7 8. f4 Nc6 9. c3 f6 10. Bd3 fxe5 11. fxe5 Nf8 12. h5 Qd7 13. g6 O-O-O 14. Nf3 Re8 15. Ng5 Bxg5 16. Bxg5 Ne7 17. Qf3 Nf5 18. Bxf5 exf5 19. Rf1 hxg6 20. hxg6 Nxg6 21. Qxf5 Qxf5 22. Rxf5 Ref8 23. Rxf8+ Rxf8 24. Nd2 c5 25. dxc5 bxc5 26. O-O-O Nxe5 27. Be7 Re8 28. Bxc5 Nd3+ 29. Kb1 Nxc5 30. Nf3 Rg8 31. Ne5 g5 32. Nf7 g4 33. Rg1 g3 34. Ne5 Ne4 35. Nd3 g2 36. Nf4 Nd2+ 37. Ka1 d4 38. Nxg2 Rxg2 39. Rxg2 Bxg2 40. cxd4 Nf3 41. d5 Kd7 42. b3 Kd6 43. Kb2 Kxd5 44. Kc3 Nd4 45. Kb4 Kc6 46. Ka5 Bd5 47. Ka6 Nb5 48. a4 Nc7+ 49. Kxa7 Bxb3 50. a5 Bc4 51. Kb8 Na6+ 52. Ka7 Kb5 53. Kb7 Kxa5 54. Kc8 Nc5 55. Kd8 Kb6 56. Ke7 Kc6 57. Kf6 Kd6 58. Kf5 Be6+ 59. Kf4 Nd3+ 60. Ke3 Kd5 61. Kxd3
Rated Bullet game,https://lichess.org/gmqyy2od,fil77,1413,rasa198,1500,1-0,Time forfeit,120+0,Horwitz Defense,1. d4 e6 2. f3 Nc6 3. e4 Nxd4 4. c3 Nf5 5. exf5 exf5 6. Qe2+ Qe7 7. Qxe7+ Bxe7 8. Bd3 Nf6 9. Bxf5 Nd5 10. Bd2 g6 11. c4 Nb6 12. Be4 d5 13. Bxd5 Nxd5 14. cxd5 Bh4+ 15. g3 Bf6 16. Bc3 Bxc3+ 17. Nxc3 O-O 18. O-O-O Bf5 19. f4 Rfe8 20. Nf3 Rad8 21. Nh4 c6 22. Nxf5 gxf5 23. dxc6 Rxd1+ 24. Rxd1 bxc6 25. Na4 Re2 26. h4
Rated Bullet game,https://lichess.org/raw0r0ff,fil77,1423,NeSpat,1500,1-0,Time forfeit,120+0,Paleface Attack,1. d4 Nf6 2. f3 d5 3. h4 h5 4. g4 e6 5. g5 Nh7 6. e4 Be7 7. e5 c5 8. c3 cxd4 9. Qxd4 Nc6 10. Qd1 Bd7 11. Bd3 Qb6 12. g6 fxg6 13. Bxg6+ Kd8 14. Qd3 Nxe5 15. Qc2 Nf6 16. f4 Nxg6 17. Qxg6 Rf8 18. Qxg7 Ne4 19. Nd2 Qf2+ 20. Kd1 Nxd2 21. Bxd2 Qf1+ 22. Be1 Bc5 23. Rc1 Re8 24. Kc2
Rated Bullet game,https://lichess.org/8pps9ffa,fil77,1433,NONONONONONO,1500,0-1,Normal,120+0,Queen's Pawn Game,1. d4 d5 2. f3 e6 3. h4 Bd6 4. f4 c6 5. g3 Qc7 6. e3 Ne7 7. Nf3 Nd7 8. Ng5 h6 9. Nxf7 Kxf7 10. Qg4 Ng6 11. Bd3 Ndf8 12. h5 Ne7 13. f5 exf5 14. Bxf5 Nxf5 15. Qxf5+ Bxf5 16. Nc3 Ne6 17. Bd2 Bxg3+ 18. Kd1 Rhc8 19. Kc1 c5 20. b3 cxd4 21. Kb2 dxc3+ 22. Bxc3 Qxc3+ 23. Kb1 Qxc2#
Rated Bullet game,https://lichess.org/ypzqr4b9,fil77,1425,NONONONONONO,1644,1-0,Time forfeit,120+0,Queen's Pawn Game,1. d4 d5 2. f3 c5 3. h4 e6 4. e4 Nc6 5. c3 Bd7 6. Be3 Bd6 7. f4 cxd4 8. e5 dxe3 9. exd6 Nf6 10. Qf3 Ne4 11. Qxe3 O-O 12. Nd2 Nxd6 13. Bd3 Rc8 14. O-O-O Na5 15. g4 Ndc4 16. Nxc4 Nxc4 17. Bxc4 Rxc4 18. Ne2 Qa5 19. Kb1 b5 20. Nd4 b4 21. Rc1 bxc3 22. Rxc3 Rxc3 23. Qxc3 Qxc3 24. bxc3 Rb8+ 25. Kc2 e5 26. fxe5 Bxg4 27. Rb1 Re8 28. Nc6 Bf5+ 29. Kb2 Bxb1 30. Kxb1 Rxe5 31. Nxe5 f6 32. Nd7 Kf7 33. Nc5 f5 34. Nd3 Ke6 35. Nf4+ Ke5 36. Nd3+ Ke4 37. Nf2+ Kf3 38. Nd3 f4 39. Kc2 Kg3 40. Kd2 f3 41. Ke1 h6 42. h5 Kh4 43. a3 Kxh5 44. a4 g5 45. Kf2 g4 46. Ne5 Kh4 47. a5 g3+ 48. Kxf3 Kh3 49. Ng4 g2 50. Kf2
Rated Bullet game,https://lichess.org/ct5hwca5,fil77,1440,ivanbruno,1197,1-0,Time forfeit,120+0,Horwitz Defense,1. d4 e6 2. f3 d5 3. h4 a6 4. e4 h6 5. e5 Nc6 6. f4 f5 7. c3 Nge7 8. Nf3 Ng6 9. g3 Bd7 10. Be2 Qe7 11. Nfd2 O-O-O 12. Bh5 Qf7 13. Be2 Nge7 14. c4 Qg6 15. Nf1 Na5 16. Be3 Nxc4 17. Bc1 Nc6 18. Nbd2 Nxd2 19. Bxd2 Be7 20. Bd3 Nb4 21. Be2 h5 22. a3 c6 23. axb4 c5 24. bxc5 Kb8 25. Bxa6 bxa6 26. Rxa6 Kc7 27. Ba5+ Kb7 28. Rb6+ Kc7 29. Qb3 Ra8 30. Rxe6+ Kc8 31. Rxg6
Rated Bullet game,https://lichess.org/dbuzl0ji,fil77,1445,ferdynand_kiepski,1694,0-1,Time forfeit,120+0,Queen's Pawn Game,1. d4 d5 2. f3 Nc6 3. h4 e5 4. e4 dxe4 5. fxe4 exd4 6. c3 dxc3 7. Qxd8+ Kxd8 8. Nxc3 Nf6 9. Bd3 Bg4 10. Be3 Bb4 11. Bd2 Ke7 12. Be2 Bxe2 13. Ngxe2 Rad8 14. O-O-O Rhe8 15. a3 Ba5 16. Rhg1 h6 17. g4 Kf8 18. g5 hxg5 19. hxg5 Nxe4 20. Bf4 Rxd1+ 21. Rxd1 Nxc3 22. Nxc3 a6 23. Rd7 Re7 24. Rxe7 Kxe7 25. Bd2 Ke6 26. Ne4 Bxd2+ 27. Nxd2 Kf5 28. Nf3 Kf4 29. Nd2 Kxg5 30. Nc4 f5 31. Kd2 f4 32. Ke2 Kg4 33. Ne5+ Kf5 34. Nf3 g5 35. b3 g4 36. a4 b5 37. Nh4+ Kg5 38. Ng2 f3+ 39. Kf2 fxg2 40. Kxg2 bxa4 41. bxa4 Nd4
Rated Bullet game,https://lichess.org/ioht8mm3,fil77,1440,wernerxp,1330,1-0,Time forfeit,120+0,Queen's Pawn Game,1. d4 d5 2. f3 e6 3. h4 g5 4. g3 gxh4 5. gxh4 Be7 6. h5 Bh4+ 7. Kd2 Qg5+ 8. Kc3 Qxh5 9. e3 c5 10. Bb5+ Bd7 11. Be2 cxd4+ 12. Qxd4 Bf6 13. Rxh5 Bxd4+ 14. exd4 Nf6 15. Rg5 Na6 16. a3 Rc8+ 17. Kb3 Nc7 18. Bf4 a5 19. c3 a4+ 20. Ka2 Nb5 21. Nd2 Rc4 22. Bxc4 dxc4 23. Nxc4 e5 24. Bxe5 Be6 25. Bxf6 Nxc3+ 26. bxc3 Rf8 27. Re1 Kd7 28. Kb2 Bxc4 29. Nh3
Rated Bullet game,https://lichess.org/67axijci,fil77,1449,Mercurial,1469,0-1,Time forfeit,120+0,Queen's Pawn Game,1. d4 d5 2. f3 c6 3. h4 Nd7 4. g4 b6 5. e4 dxe4 6. fxe4 e6 7. e5 c5 8. Nf3 cxd4 9. Qxd4 Bb7 10. Qd1 Nc5 11. Be3 Qxd1+ 12. Kxd1 Bxf3+ 13. Kc1 Bxh1 14. Bxc5 bxc5 15. Bb5+ Ke7 16. Nc3 f6 17. Kd2 Bd5 18. Nxd5+ exd5 19. exf6+ Nxf6 20. Re1+ Kf7 21. Bc6 Rb8 22. Rf1 Bd6 23. Bxd5+ Kg6 24. Bc4 h6 25. Kc1 Kh7 26. Bd3+ g6 27. g5 h5 28. gxf6 Rhf8 29. f7 Rb7 30. Bc4 Bg3 31. Rf4 Bxf4+ 32. Kb1 Rfxf7 33. Bxf7 Rxf7 34. b3 g5 35. hxg5 Bxg5 36. b4 cxb4 37. c3 bxc3 38. Kc2 h4 39. a4 h3 40. a5 h2 41. a6 h1=Q
Rated Bullet game,https://lichess.org/xn3nxubu,fil77,1437,Nessi,1231,1-0,Time forfeit,120+0,Queen's Pawn Game,1. d4 d5 2. f3 e6 3. h4 Nc6 4. e4 Nf6 5. e5 Nh5 6. g4 Ng3 7. Rh2 Nxf1 8. Kxf1 Be7 9. g5 O-O 10. f4 f6 11. Nf3 fxg5 12. fxg5 Na5 13. Be3 Nc4 14. Bc1 c6 15. b3 Nb6 16. Be3 Bd7 17. Nc3 Bb4 18. Bd2 Qe7 19. Ne2 Bxd2 20. Qxd2 c5 21. Nf4 c4 22. b4 Na4 23. c3 Bb5 24. g6 hxg6 25. Nxg6 Qf7 26. Nxf8 Qxf3+ 27. Rf2 Qh1+ 28. Ke2 Qxa1 29. Ng6 Nxc3+ 30. Kf3 Nxa2 31. Ne7+ Kf8 32. Ng6+ Ke8 33. Qg5 Qc3+ 34. Qe3
Rated Bullet game,https://lichess.org/eu5vrgat,fil77,1443,KeyWestEd,1500,1-0,Time forfeit,120+0,Paleface Attack,1. d4 Nf6 2. f3 g6 3. h4 Bg7 4. g4 d6 5. g5 Nfd7 6. e4 b6 7. f4 Bb7 8. Nf3 Bxe4 9. Bd3 Bxf3 10. Qxf3 Bxd4 11. Qxa8
Rated Bullet game,https://lichess.org/2ld7bebr,fil77,1452,magadariaga,1500,1-0,Time forfeit,120+0,Queen's Pawn Game,1. d4 d5 2. f3 Nf6 3. h4 Nc6 4. g4 Bf5 5. g5 Nxd4 6. c3 Nxf3+ 7. Nxf3 Ne4 8. Bf4 e6 9. Be5 f6 10. gxf6 gxf6 11. Bf4 Qd7 12. Nbd2 O-O-O 13. Nxe4 dxe4 14. Nd4 e5 15. Nxf5 Qxd1+ 16. Rxd1 exf4 17. Rxd8+ Kxd8 18. Bg2 Bd6 19. Bxe4 Re8 20. Bd3 f3 21. Rh2 Re5 22. Nd4 c5 23. Nxf3 Re7 24. Rg2 Kc7 25. Rg8 b5 26. Rh8 c4 27. Rxh7 Rxh7 28. Bxh7 Bf4 29. Nd4 Bh6 30. Nf5 Bf8 31. Ng3 Kd6 32. Ne4+ Ke5 33. Ng3 Kf4 34. Nf1 Kg4 35. h5 Kxh5 36. Bd3 Kg5 37. Be4 Kf4 38. Bf3 Bh6 39. Nh2 Kg5 40. Ng4 Kh4 41. Nxf6 Kg3 42. Nd7 Kf4 43. Nf8 Kf5 44. Ng6 Kf6 45. Be4
Rated Bullet game,https://lichess.org/1wm902yg,fil77,1462,MaxBur,1446,1-0,Normal,120+0,Horwitz Defense,1. d4 e6 2. f3 d5 3. h4 Nc6 4. g4 Bd7 5. c3 Qe7 6. g5 g6 7. e4 O-O-O 8. e5 Bg7 9. f4 h6 10. Nf3 hxg5 11. fxg5 Kb8 12. Be2 Qe8 13. Bf4 a6 14. b4 Nge7 15. a4 Nf5 16. Kf2 Ka8 17. b5 axb5 18. axb5+ Na7 19. Qa4 Bxb5 20. Qxa7#
